id,SASS_01_RAW,SASS_02_RAW,SASS_03_RAW,SASS_04_RAW,SASS_05_RAW,SASS_06_RAW,SASS_07_RAW,SASS_08_RAW,SASS_09_RAW,SASS_10_RAW,SASS_11_RAW,SASS_12_RAW,SASS_13_RAW,SASS_14_RAW,SASS_15_RAW,SASS_16_RAW,SASS_17_RAW,SASS_18_RAW,SASS_19_RAW,SASS_20_RAW,SASS_21_RAW,SASS_22_RAW,SASS_01_DIR,SASS_02_DIR,SASS_03_DIR,SASS_04_DIR,SASS_05_DIR,SASS_06_DIR,SASS_07_DIR,SASS_08_DIR,SASS_09_DIR,SASS_10_DIR,SASS_11_DIR,SASS_12_DIR,SASS_13_DIR,SASS_14_DIR,SASS_15_DIR,SASS_16_DIR,SASS_17_DIR,SASS_18_DIR,SASS_19_DIR,SASS_20_DIR,SASS_21_DIR,SASS_22_DIR,SASS_RAW_NA,SASS_DIR_NA,SASS_DIRt
ogmj7nt418,Si,Mucho,NA,Algo de gozo,Medianamente,Buena,Raramente,Bueno,Pocas personas?,Pasivamente?,Buena,Algún valor,Raramente,Raramente,Para nada,Para nada,Para Nada,A veces,A veces,Moderadamente,A veces,No mucho,NA,3,NA,2,2,2,1,2,1,0,2,2,1,1,0,0,0,2,2,2,2,1,1,1,28
ogmsnzf5e5,Si,Mucho,NA,Mucho gozo,Mucho,Justa,Muy frecuente,Bueno,Pocas personas?,Muy activamente?,Buena,Gran valor,Muy a menudo,La mayor parte del tiempo,Completamente,Moderadamente,Mucho,Nunca,Nunca,Mucho,Nunca,Muchísimo,NA,3,NA,3,3,1,3,2,1,3,2,3,3,2,3,2,3,3,3,3,3,3,1,1,52
optntelnb5,Si,Medianamente,NA,Algo de gozo,Mucho,Muy buena,Muy frecuente,Muy bueno,Algunas personas?,Moderadamente?,Muy buena,Gran valor,Muy a menudo,Raramente,Moderadamente,Mucho,Mucho,Nunca,Nunca,No mucho,A menudo,Muchísimo,NA,2,NA,2,3,3,3,3,2,2,3,3,3,1,2,3,3,3,3,1,1,3,1,1,49
oq63tqez88,Si,Medianamente,NA,Algo de gozo,Mucho,Muy buena,Frecuentemente,Justo,Pocas personas?,Moderadamente?,Buena,Gran valor,Raramente,La mayor parte del tiempo,Para nada,Moderadamente,Mucho,A veces,Nunca,Moderadamente,A veces,Muchísimo,NA,2,NA,2,3,3,2,1,1,2,2,3,1,2,0,2,3,2,3,2,2,3,1,1,41
orowpd2yl1,Si,Mucho,NA,Algo de gozo,Poco,Insatisfactoria,Raramente,Bueno,Pocas personas?,Pasivamente?,Buena,Gran valor,Raramente,Siempre,Para nada,Moderadamente,Moderadamente,A menudo,A veces,Moderadamente,Nunca,Muchísimo,NA,3,NA,2,1,0,1,2,1,0,2,3,1,3,0,2,2,1,2,2,3,3,1,1,34
otb1zejyn3,No,NA,Mucho,Algo de gozo,Medianamente,Buena,Frecuentemente,Bueno,Muchas personas?,Moderadamente?,Buena,Gran valor,A menudo,La mayor parte del tiempo,Levemente,Mucho,Mucho,A veces,Nunca,Moderadamente,A veces,Moderadamente,NA,NA,3,2,2,2,2,2,3,2,2,3,2,2,1,3,3,2,3,2,2,2,1,1,45
otcyq39fbn,No,NA,Medianamente,Algo de gozo,Mucho,Muy buena,Muy frecuente,Muy bueno,Algunas personas?,Pasivamente?,Muy buena,Gran valor,A menudo,La mayor parte del tiempo,Levemente,No mucho,Mucho,A veces,Nunca,Moderadamente,Siempre,Moderadamente,NA,NA,2,2,3,3,3,3,2,0,3,3,2,2,1,1,3,2,3,2,0,2,1,1,42
otgykgucjf,Si,Medianamente,NA,Algo de gozo,Mucho,Buena,Frecuentemente,Bueno,Muchas personas?,Moderadamente?,Buena,Gran valor,Muy a menudo,Siempre,Para nada,No mucho,Levemente,A veces,A veces,Mucho,A veces,Moderadamente,NA,2,NA,2,3,2,2,2,3,2,2,3,3,3,0,1,1,2,2,3,2,2,1,1,42
oupg9g46b3,Si,Mucho,NA,Mucho gozo,Mucho,Muy buena,Frecuentemente,Bueno,Muchas personas?,Activamente?,Muy buena,Gran valor,A menudo,La mayor parte del tiempo,Moderadamente,Moderadamente,Moderadamente,A menudo,A veces,Moderadamente,A menudo,Moderadamente,NA,3,NA,3,3,3,2,2,3,2,3,3,2,2,2,2,2,1,2,2,1,2,1,1,45
oytuzc7jun,Si,Medianamente,NA,Algo de gozo,Medianamente,Insatisfactoria,Frecuentemente,Muy bueno,Algunas personas?,Activamente?,Muy buena,Gran valor,A menudo,La mayor parte del tiempo,Levemente,Moderadamente,Mucho,A veces,Nunca,No mucho,Nunca,Moderadamente,NA,2,NA,2,2,0,2,3,2,2,3,3,2,2,1,2,3,2,3,1,3,2,1,1,42
oyxpy1zsk4,Si,Mucho,NA,Mucho gozo,Mucho,Justa,Raramente,Muy bueno,Algunas personas?,Moderadamente?,Muy buena,Algún valor,A menudo,La mayor parte del tiempo,Para nada,No mucho,Moderadamente,A veces,A veces,Mucho,A menudo,Moderadamente,NA,3,NA,3,3,1,1,3,2,2,3,2,2,2,0,1,2,2,2,3,1,2,1,1,40
ozu3042edl,Si,Mucho,NA,Mucho gozo,Poco,Insatisfactoria,Frecuentemente,Bueno,Pocas personas?,Pasivamente?,Justa,Gran valor,A menudo,La mayor parte del tiempo,Levemente,Moderadamente,Moderadamente,A veces,Nunca,No mucho,Nunca,Moderadamente,NA,3,NA,3,1,0,2,2,1,0,1,3,2,2,1,2,2,2,3,1,3,2,1,1,36
ozwlc7lj7j,Si,Mucho,NA,Mucho gozo,Mucho,Insatisfactoria,Frecuentemente,Insatisfactorio,Pocas personas?,Muy activamente?,Justa,Gran valor,Raramente,Siempre,Moderadamente,Mucho,Moderadamente,A veces,Nunca,No mucho,A menudo,Moderadamente,NA,3,NA,3,3,0,2,0,1,3,1,3,1,3,2,3,2,2,3,1,1,2,1,1,39
p0j77kykc6,Si,Mucho,NA,Mucho gozo,Mucho,Buena,Muy frecuente,Muy bueno,Muchas personas?,Muy activamente?,Muy buena,Gran valor,Muy a menudo,Siempre,Moderadamente,Moderadamente,Mucho,Nunca,Nunca,Mucho,Nunca,Moderadamente,NA,3,NA,3,3,2,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,2,1,1,56
p0ntox2kfz,Si,Medianamente,NA,Algo de gozo,Poco,Buena,Frecuentemente,Muy bueno,Algunas personas?,Pasivamente?,Buena,Algún valor,A menudo,Siempre,Levemente,Moderadamente,Moderadamente,Siempre,Nunca,Moderadamente,A veces,No mucho,NA,2,NA,2,1,2,2,3,2,0,2,2,2,3,1,2,2,0,3,2,2,1,1,1,36
p34w1g4j4m,Si,Mucho,NA,Mucho gozo,Mucho,Muy buena,Muy frecuente,Muy bueno,Algunas personas?,Moderadamente?,Buena,Gran valor,A menudo,Siempre,Moderadamente,Mucho,Mucho,A veces,Nunca,Moderadamente,A veces,Moderadamente,NA,3,NA,3,3,3,3,3,2,2,2,3,2,3,2,3,3,2,3,2,2,2,1,1,51
p4d9rzst36,Si,Medianamente,NA,Algo de gozo,Medianamente,Buena,Frecuentemente,Bueno,Algunas personas?,Activamente?,Buena,Gran valor,A menudo,La mayor parte del tiempo,Para nada,Moderadamente,Moderadamente,A menudo,Nunca,Mucho,Nunca,Moderadamente,NA,2,NA,2,2,2,2,2,2,2,2,3,2,2,0,2,2,1,3,3,3,2,1,1,41
p7pupmpudy,No,NA,Medianamente,Algo de gozo,Mucho,Buena,Frecuentemente,Bueno,Algunas personas?,Activamente?,Buena,Gran valor,A menudo,Siempre,Levemente,Moderadamente,Moderadamente,A veces,A veces,Moderadamente,Nunca,No mucho,NA,NA,2,2,3,2,2,2,2,2,2,3,2,3,1,2,2,2,2,2,3,1,1,1,42
pdqpf05nec,Si,Mucho,NA,Mucho gozo,Mucho,Buena,Muy frecuente,Bueno,Muchas personas?,Activamente?,Buena,Gran valor,A menudo,Siempre,Moderadamente,Mucho,Mucho,A veces,Nunca,Moderadamente,A veces,Moderadamente,NA,3,NA,3,3,2,3,2,3,2,2,3,2,3,2,3,3,2,3,2,2,2,1,1,50
phzlh4gty2,Si,Medianamente,NA,Algo de gozo,Mucho,Buena,Muy frecuente,Muy bueno,Muchas personas?,Activamente?,Buena,Gran valor,A menudo,La mayor parte del tiempo,Moderadamente,Mucho,Mucho,A veces,Nunca,Mucho,A menudo,No mucho,NA,2,NA,2,3,2,3,3,3,2,2,3,2,2,2,3,3,2,3,3,1,1,1,1,47
pjvz78owdw,Si,Mucho,NA,Mucho gozo,Mucho,Buena,Frecuentemente,Muy bueno,Muchas personas?,Moderadamente?,Buena,Gran valor,A menudo,Siempre,Moderadamente,Mucho,Mucho,Nunca,Nunca,Moderadamente,Nunca,Moderadamente,NA,3,NA,3,3,2,2,3,3,2,2,3,2,3,2,3,3,3,3,2,3,2,1,1,52
pkbe11rjog,Si,Mucho,NA,Mucho gozo,Medianamente,Buena,Raramente,Muy bueno,Algunas personas?,Moderadamente?,Buena,Gran valor,A menudo,La mayor parte del tiempo,Para nada,No mucho,Levemente,A veces,Nunca,Moderadamente,Nunca,Moderadamente,NA,3,NA,3,2,2,1,3,2,2,2,3,2,2,0,1,1,2,3,2,3,2,1,1,41
plyx38nxw7,Si,Mucho,NA,Algo de gozo,Mucho,Buena,Muy frecuente,Muy bueno,Algunas personas?,Activamente?,Buena,Algún valor,A menudo,La mayor parte del tiempo,Levemente,Moderadamente,Mucho,Nunca,Nunca,Moderadamente,A veces,Moderadamente,NA,3,NA,2,3,2,3,3,2,2,2,2,2,2,1,2,3,3,3,2,2,2,1,1,46
pmo8u4alc4,Si,Poco,NA,Poco de gozo,Mucho,Justa,Frecuentemente,Bueno,Muchas personas?,Activamente?,Buena,Gran valor,A menudo,Siempre,Levemente,Mucho,Mucho,A menudo,Nunca,Mucho,A menudo,No mucho,NA,1,NA,1,3,1,2,2,3,2,2,3,2,3,1,3,3,1,3,3,1,1,1,1,41
pmpffxm0sc,Si,Medianamente,NA,Algo de gozo,Mucho,Buena,Frecuentemente,Bueno,Algunas personas?,Activamente?,Muy buena,Gran valor,A menudo,La mayor parte del tiempo,Levemente,Moderadamente,Mucho,A veces,Nunca,Para nada,A veces,Moderadamente,NA,2,NA,2,3,2,2,2,2,2,3,3,2,2,1,2,3,2,3,0,2,2,1,1,42
pojq291h5y,Si,Mucho,NA,Mucho gozo,Mucho,Buena,Frecuentemente,Muy bueno,Algunas personas?,Moderadamente?,Buena,Gran valor,A menudo,La mayor parte del tiempo,Moderadamente,Moderadamente,Mucho,Nunca,Nunca,Moderadamente,Nunca,Moderadamente,NA,3,NA,3,3,2,2,3,2,2,2,3,2,2,2,2,3,3,3,2,3,2,1,1,49
pomrsmdotb,No,NA,Medianamente,Poco de gozo,Medianamente,Justa,Raramente,Insatisfactorio,Muchas personas?,Muy activamente?,Buena,Gran valor,A menudo,La mayor parte del tiempo,Completamente,Mucho,Mucho,A menudo,A veces,No mucho,A veces,Moderadamente,NA,NA,2,1,2,1,1,0,3,3,2,3,2,2,3,3,3,1,2,1,2,2,1,1,39
pp9bkqh6jm,Si,Mucho,NA,Mucho gozo,Poco,Justa,Frecuentemente,Bueno,Algunas personas?,Activamente?,Buena,Gran valor,A menudo,Siempre,Para nada,Mucho,Mucho,A veces,A veces,Moderadamente,A menudo,No mucho,NA,3,NA,3,1,1,2,2,2,2,2,3,2,3,0,3,3,2,2,2,1,1,1,1,40
pq93l7pkjk,Si,Medianamente,NA,Algo de gozo,Mucho,Justa,Frecuentemente,Bueno,Muchas personas?,Activamente?,Buena,Gran valor,A menudo,Siempre,Moderadamente,Mucho,Mucho,A menudo,Nunca,Moderadamente,A menudo,No mucho,NA,2,NA,2,3,1,2,2,3,2,2,3,2,3,2,3,3,1,3,2,1,1,1,1,43
ps5v7d1za8,Si,Poco,NA,Poco de gozo,Mucho,Buena,Muy frecuente,Bueno,Pocas personas?,Moderadamente?,Buena,Gran valor,Muy a menudo,Siempre,Levemente,Mucho,Mucho,A menudo,A veces,Moderadamente,A menudo,Moderadamente,NA,1,NA,1,3,2,3,2,1,2,2,3,3,3,1,3,3,1,2,2,1,2,1,1,41
pso9smx1dp,Si,Mucho,NA,Mucho gozo,Medianamente,Insatisfactoria,Frecuentemente,Bueno,Algunas personas?,Activamente?,Muy buena,Gran valor,A menudo,La mayor parte del tiempo,Moderadamente,Mucho,Mucho,A veces,Nunca,Moderadamente,A veces,Muchísimo,NA,3,NA,3,2,0,2,2,2,2,3,3,2,2,2,3,3,2,3,2,2,3,1,1,46
pu3xsmv12p,Si,Mucho,NA,Mucho gozo,Mucho,Buena,Frecuentemente,Muy bueno,Algunas personas?,Moderadamente?,Muy buena,Gran valor,Muy a menudo,Siempre,Moderadamente,Mucho,Mucho,A menudo,Nunca,Moderadamente,A veces,Moderadamente,NA,3,NA,3,3,2,2,3,2,2,3,3,3,3,2,3,3,1,3,2,2,2,1,1,50
pxezr1rw2z,No,NA,Medianamente,Algo de gozo,Medianamente,Buena,Frecuentemente,Bueno,Algunas personas?,Activamente?,Buena,Algún valor,A menudo,Siempre,Moderadamente,Moderadamente,Moderadamente,Siempre,A veces,Moderadamente,A veces,Moderadamente,NA,NA,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,0,2,2,2,2,1,1,39
q4wwdaxh2s,No,NA,Medianamente,Algo de gozo,Medianamente,Buena,Muy frecuente,Bueno,Algunas personas?,Moderadamente?,Muy buena,Gran valor,Muy a menudo,Siempre,Para nada,Mucho,Moderadamente,A menudo,A menudo,Mucho,Nunca,Muchísimo,NA,NA,2,2,2,2,3,2,2,2,3,3,3,3,0,3,2,1,1,3,3,3,1,1,45
q5lgt17z4q,Si,Mucho,NA,Mucho gozo,Medianamente,Justa,Frecuentemente,Muy bueno,Muchas personas?,Moderadamente?,Buena,Algún valor,A menudo,Siempre,Completamente,Mucho,Mucho,A veces,Nunca,Moderadamente,A veces,Moderadamente,NA,3,NA,3,2,1,2,3,3,2,2,2,2,3,3,3,3,2,3,2,2,2,1,1,48
q9vmxsgcth,Si,Mucho,NA,Mucho gozo,Mucho,Buena,Frecuentemente,Bueno,Muchas personas?,Activamente?,Buena,Gran valor,A menudo,La mayor parte del tiempo,Levemente,Moderadamente,Moderadamente,A veces,A veces,Moderadamente,Nunca,Muchísimo,NA,3,NA,3,3,2,2,2,3,2,2,3,2,2,1,2,2,2,2,2,3,3,1,1,46
qcfbpas232,Si,Poco,NA,Nada de gozo,Poco,Justa,Frecuentemente,Bueno,Pocas personas?,Pasivamente?,Justa,Gran valor,Muy a menudo,La mayor parte del tiempo,Levemente,Mucho,Mucho,A veces,A veces,Mucho,A veces,No mucho,NA,1,NA,0,1,1,2,2,1,0,1,3,3,2,1,3,3,2,2,3,2,1,1,1,34
qfmer5ht5t,Si,Medianamente,NA,Algo de gozo,Medianamente,Buena,Frecuentemente,Bueno,Pocas personas?,Moderadamente?,Buena,Gran valor,A menudo,La mayor parte del tiempo,Levemente,Mucho,Moderadamente,A veces,Nunca,Moderadamente,Nunca,Moderadamente,NA,2,NA,2,2,2,2,2,1,2,2,3,2,2,1,3,2,2,3,2,3,2,1,1,42
qgjmxt0hhp,No,NA,Mucho,Mucho gozo,Mucho,Muy buena,Muy frecuente,Bueno,Pocas personas?,Moderadamente?,Buena,Gran valor,Raramente,La mayor parte del tiempo,Moderadamente,Mucho,Mucho,A veces,A menudo,No mucho,Nunca,Muchísimo,NA,NA,3,3,3,3,3,2,1,2,2,3,1,2,2,3,3,2,1,1,3,3,1,1,46
qkok6glvgc,Si,Medianamente,NA,Algo de gozo,Mucho,Buena,Muy frecuente,Muy bueno,Algunas personas?,Moderadamente?,Buena,Gran valor,A menudo,La mayor parte del tiempo,Moderadamente,Mucho,Mucho,A veces,A veces,No mucho,A veces,Muchísimo,NA,2,NA,2,3,2,3,3,2,2,2,3,2,2,2,3,3,2,2,1,2,3,1,1,46
qmqmh78sdu,Si,Mucho,NA,Mucho gozo,Mucho,Buena,Muy frecuente,Bueno,Algunas personas?,Activamente?,Buena,Gran valor,A menudo,Siempre,Levemente,Mucho,Mucho,A veces,A veces,Mucho,Nunca,Moderadamente,NA,3,NA,3,3,2,3,2,2,2,2,3,2,3,1,3,3,2,2,3,3,2,1,1,49
qn533zmhmy,Si,Medianamente,NA,Mucho gozo,Mucho,Muy buena,Muy frecuente,Muy bueno,Algunas personas?,Activamente?,Buena,Gran valor,A menudo,La mayor parte del tiempo,Moderadamente,Moderadamente,Mucho,A veces,Nunca,Moderadamente,A veces,Moderadamente,NA,2,NA,3,3,3,3,3,2,2,2,3,2,2,2,2,3,2,3,2,2,2,1,1,48
qnepwz416k,No,NA,Nada,Poco de gozo,Poco,Insatisfactoria,Nunca,Insatisfactorio,Pocas personas?,Pasivamente?,Insatisfactoria,Algún valor,Raramente,La mayor parte del tiempo,Para nada,Mucho,Mucho,Siempre,Siempre,Mucho,A veces,Para nada,NA,NA,0,1,1,0,0,0,1,0,0,2,1,2,0,3,3,0,0,3,2,0,1,1,19
qt2l3rf6ya,No,NA,Mucho,Algo de gozo,Medianamente,Justa,Muy frecuente,Bueno,Pocas personas?,Moderadamente?,Justa,Algún valor,A menudo,La mayor parte del tiempo,Levemente,Mucho,Mucho,A menudo,A menudo,Mucho,A menudo,Moderadamente,NA,NA,3,2,2,1,3,2,1,2,1,2,2,2,1,3,3,1,1,3,1,2,1,1,38
qvgf7z63yl,Si,Medianamente,NA,Algo de gozo,Medianamente,Insatisfactoria,Muy frecuente,Bueno,Muchas personas?,Activamente?,Muy buena,Gran valor,A menudo,Siempre,Moderadamente,Moderadamente,Levemente,Nunca,Nunca,Mucho,A veces,Muchísimo,NA,2,NA,2,2,0,3,2,3,2,3,3,2,3,2,2,1,3,3,3,2,3,1,1,46
qxcbz4nyud,Si,Mucho,NA,Mucho gozo,Mucho,Buena,Muy frecuente,Muy bueno,Muchas personas?,Activamente?,Muy buena,Gran valor,A menudo,Siempre,Moderadamente,Moderadamente,Moderadamente,Nunca,Nunca,No mucho,Nunca,Muchísimo,NA,3,NA,3,3,2,3,3,3,2,3,3,2,3,2,2,2,3,3,1,3,3,1,1,52
qxd457jzbp,Si,Mucho,NA,Mucho gozo,Mucho,Buena,Frecuentemente,Muy bueno,Muchas personas?,Activamente?,Muy buena,Algún valor,Muy a menudo,Raramente,Completamente,Mucho,Mucho,A veces,Nunca,Moderadamente,A veces,Moderadamente,NA,3,NA,3,3,2,2,3,3,2,3,2,3,1,3,3,3,2,3,2,2,2,1,1,50
r04udmm7h6,Si,Mucho,NA,Algo de gozo,Mucho,Muy buena,Muy frecuente,Bueno,Algunas personas?,Activamente?,Buena,Algún valor,A menudo,Siempre,Moderadamente,Moderadamente,Mucho,A veces,Nunca,No mucho,Siempre,Moderadamente,NA,3,NA,2,3,3,3,2,2,2,2,2,2,3,2,2,3,2,3,1,0,2,1,1,44
r3e64ctq7s,Si,Poco,NA,Algo de gozo,Mucho,Insatisfactoria,Frecuentemente,Bueno,Algunas personas?,Moderadamente?,Buena,Algún valor,A menudo,La mayor parte del tiempo,Levemente,Moderadamente,Mucho,A veces,A veces,Moderadamente,A menudo,No mucho,NA,1,NA,2,3,0,2,2,2,2,2,2,2,2,1,2,3,2,2,2,1,1,1,1,36
r4138fqfmu,Si,Mucho,NA,Mucho gozo,Medianamente,Buena,Frecuentemente,Bueno,Algunas personas?,Moderadamente?,Buena,Gran valor,A menudo,Siempre,Levemente,No mucho,Mucho,A veces,A veces,Mucho,A veces,Moderadamente,NA,3,NA,3,2,2,2,2,2,2,2,3,2,3,1,1,3,2,2,3,2,2,1,1,44
r49xy3q4gp,Si,Medianamente,NA,Poco de gozo,Mucho,Insatisfactoria,Frecuentemente,Insatisfactorio,Pocas personas?,Moderadamente?,Buena,Gran valor,A menudo,Siempre,Para nada,No mucho,Moderadamente,A menudo,A menudo,Mucho,A veces,No mucho,NA,2,NA,1,3,0,2,0,1,2,2,3,2,3,0,1,2,1,1,3,2,1,1,1,32
r5cg72k7f7,Si,Mucho,NA,Algo de gozo,Mucho,Muy buena,Frecuentemente,Bueno,Muchas personas?,Activamente?,Buena,Gran valor,A menudo,La mayor parte del tiempo,Completamente,Mucho,Mucho,A veces,Nunca,Moderadamente,A veces,Muchísimo,NA,3,NA,2,3,3,2,2,3,2,2,3,2,2,3,3,3,2,3,2,2,3,1,1,50
r5p7zvjjhe,Si,Mucho,NA,Mucho gozo,Mucho,Muy buena,Muy frecuente,Muy bueno,Algunas personas?,Moderadamente?,Buena,Gran valor,A menudo,La mayor parte del tiempo,Para nada,Mucho,Mucho,Nunca,Nunca,No mucho,A veces,Muchísimo,NA,3,NA,3,3,3,3,3,2,2,2,3,2,2,0,3,3,3,3,1,2,3,1,1,49
r6mw5huosf,No,NA,Medianamente,Algo de gozo,Mucho,Buena,Frecuentemente,Bueno,Algunas personas?,Activamente?,Buena,Gran valor,A menudo,La mayor parte del tiempo,Levemente,Mucho,Mucho,A veces,Nunca,Moderadamente,A veces,Moderadamente,NA,NA,2,2,3,2,2,2,2,2,2,3,2,2,1,3,3,2,3,2,2,2,1,1,44
rbk3lot946,Si,Medianamente,NA,Poco de gozo,Medianamente,Buena,Frecuentemente,Muy bueno,Pocas personas?,Pasivamente?,Justa,Poco valor,Raramente,Siempre,Para nada,Mucho,Moderadamente,A veces,A veces,No mucho,Nunca,No mucho,NA,2,NA,1,2,2,2,3,1,0,1,1,1,3,0,3,2,2,2,1,3,1,1,1,33
rcyhfpy4bm,Si,Medianamente,NA,Algo de gozo,Mucho,Buena,Frecuentemente,Bueno,Pocas personas?,Activamente?,Buena,Algún valor,Raramente,La mayor parte del tiempo,Para nada,No mucho,Mucho,A veces,A veces,Mucho,Nunca,Muchísimo,NA,2,NA,2,3,2,2,2,1,2,2,2,1,2,0,1,3,2,2,3,3,3,1,1,40
rdypfgsrnq,Si,Mucho,NA,Mucho gozo,Mucho,Muy buena,Muy frecuente,Bueno,Algunas personas?,Activamente?,Buena,Gran valor,A menudo,La mayor parte del tiempo,Levemente,Mucho,Mucho,A veces,A veces,Moderadamente,A veces,No mucho,NA,3,NA,3,3,3,3,2,2,2,2,3,2,2,1,3,3,2,2,2,2,1,1,1,46
rf8vq8dcx7,Si,Mucho,NA,Mucho gozo,Mucho,Muy buena,Muy frecuente,Muy bueno,Algunas personas?,Activamente?,Muy buena,Gran valor,Muy a menudo,Siempre,Moderadamente,Mucho,Mucho,A veces,A veces,No mucho,A veces,Muchísimo,NA,3,NA,3,3,3,3,3,2,2,3,3,3,3,2,3,3,2,2,1,2,3,1,1,52
rm671yl6z2,No,NA,Medianamente,Nada de gozo,Mucho,Buena,Raramente,Justo,Algunas personas?,Moderadamente?,Muy buena,Gran valor,Muy a menudo,Siempre,Para nada,Mucho,Mucho,A veces,Nunca,Moderadamente,A veces,Moderadamente,NA,NA,2,0,3,2,1,1,2,2,3,3,3,3,0,3,3,2,3,2,2,2,1,1,42
rod5uc43mx,Si,Medianamente,NA,Poco de gozo,Mucho,Buena,Muy frecuente,Bueno,Algunas personas?,Activamente?,Buena,Algún valor,Muy a menudo,Siempre,Para nada,Moderadamente,Mucho,A veces,Nunca,Mucho,A menudo,Moderadamente,NA,2,NA,1,3,2,3,2,2,2,2,2,3,3,0,2,3,2,3,3,1,2,1,1,43
rp0tac4lj0,No,NA,Medianamente,Poco de gozo,Mucho,Justa,Raramente,Justo,Algunas personas?,Moderadamente?,Buena,Gran valor,Raramente,Raramente,Levemente,Mucho,Moderadamente,A veces,A menudo,Moderadamente,Siempre,No mucho,NA,NA,2,1,3,1,1,1,2,2,2,3,1,1,1,3,2,2,1,2,0,1,1,1,32
rp8sjbjwn1,No,NA,Medianamente,Algo de gozo,Mucho,Buena,Muy frecuente,Bueno,Muchas personas?,Activamente?,Buena,Gran valor,A menudo,La mayor parte del tiempo,Completamente,Moderadamente,Mucho,A veces,A menudo,Mucho,A veces,Moderadamente,NA,NA,2,2,3,2,3,2,3,2,2,3,2,2,3,2,3,2,1,3,2,2,1,1,46
rsagyl1j80,Si,Mucho,NA,Mucho gozo,Mucho,Buena,Frecuentemente,Muy bueno,Muchas personas?,Activamente?,Muy buena,Gran valor,Muy a menudo,La mayor parte del tiempo,Moderadamente,Mucho,Mucho,A veces,Nunca,Mucho,Nunca,Muchísimo,NA,3,NA,3,3,2,2,3,3,2,3,3,3,2,2,3,3,2,3,3,3,3,1,1,54
rsygknl1km,Si,Mucho,NA,Mucho gozo,Mucho,Buena,Muy frecuente,Muy bueno,Algunas personas?,Activamente?,Muy buena,Algún valor,Muy a menudo,La mayor parte del tiempo,Moderadamente,Mucho,Mucho,Nunca,Nunca,No mucho,Nunca,Muchísimo,NA,3,NA,3,3,2,3,3,2,2,3,2,3,2,2,3,3,3,3,1,3,3,1,1,52
rszk705nu1,No,NA,Mucho,Mucho gozo,Mucho,Buena,Frecuentemente,Bueno,Pocas personas?,Activamente?,Buena,Gran valor,A menudo,Siempre,Moderadamente,Moderadamente,Mucho,A veces,A veces,Moderadamente,A veces,Moderadamente,NA,NA,3,3,3,2,2,2,1,2,2,3,2,3,2,2,3,2,2,2,2,2,1,1,45
ry7judd7dn,No,NA,Medianamente,Poco de gozo,Mucho,Buena,Frecuentemente,Bueno,Algunas personas?,Moderadamente?,Buena,Gran valor,Raramente,Siempre,Levemente,No mucho,Levemente,A veces,A veces,Mucho,Nunca,Moderadamente,NA,NA,2,1,3,2,2,2,2,2,2,3,1,3,1,1,1,2,2,3,3,2,1,1,40
s0dvf0a8ug,Si,Mucho,NA,Mucho gozo,Mucho,Buena,Muy frecuente,Bueno,Pocas personas?,Moderadamente?,Buena,Algún valor,Muy a menudo,La mayor parte del tiempo,Para nada,No mucho,Levemente,Nunca,A menudo,Mucho,A menudo,Moderadamente,NA,3,NA,3,3,2,3,2,1,2,2,2,3,2,0,1,1,3,1,3,1,2,1,1,40
s0zrg64bdp,No,NA,Medianamente,Poco de gozo,Mucho,Justa,Raramente,Justo,Algunas personas?,Moderadamente?,Justa,Gran valor,Raramente,Raramente,Levemente,Mucho,Moderadamente,A veces,A menudo,Moderadamente,Siempre,No mucho,NA,NA,2,1,3,1,1,1,2,2,1,3,1,1,1,3,2,2,1,2,0,1,1,1,31
s1b9hjc977,Si,Medianamente,NA,Algo de gozo,Mucho,Muy buena,Muy frecuente,Muy bueno,Algunas personas?,Activamente?,Muy buena,Gran valor,Muy a menudo,Siempre,Levemente,Moderadamente,Para Nada,A veces,Nunca,Moderadamente,A veces,Muchísimo,NA,2,NA,2,3,3,3,3,2,2,3,3,3,3,1,2,0,2,3,2,2,3,1,1,47
s6od0gq5lw,Si,Mucho,NA,Mucho gozo,Mucho,Buena,Muy frecuente,Bueno,Muchas personas?,Muy activamente?,Buena,Gran valor,Muy a menudo,La mayor parte del tiempo,Completamente,Mucho,Mucho,Nunca,Nunca,Moderadamente,Nunca,Muchísimo,NA,3,NA,3,3,2,3,2,3,3,2,3,3,2,3,3,3,3,3,2,3,3,1,1,55
s6tcbnm1e0,No,NA,Mucho,Algo de gozo,Mucho,Muy buena,Muy frecuente,Bueno,Algunas personas?,Muy activamente?,Buena,Gran valor,A menudo,La mayor parte del tiempo,Moderadamente,Moderadamente,Mucho,Nunca,A veces,Moderadamente,A veces,Muchísimo,NA,NA,3,2,3,3,3,2,2,3,2,3,2,2,2,2,3,3,2,2,2,3,1,1,49
sdpldeb57z,Si,Mucho,NA,Mucho gozo,Medianamente,Buena,Frecuentemente,Muy bueno,Algunas personas?,Activamente?,Muy buena,Gran valor,A menudo,Siempre,Moderadamente,Mucho,Mucho,A veces,Nunca,Moderadamente,A menudo,No mucho,NA,3,NA,3,2,2,2,3,2,2,3,3,2,3,2,3,3,2,3,2,1,1,1,1,47
