id,SCSORF_01_RAW,SCSORF_02_RAW,SCSORF_03_RAW,SCSORF_04_RAW,SCSORF_05_RAW,SCSORF_06_RAW,SCSORF_07_RAW,SCSORF_08_RAW,SCSORF_09_RAW,SCSORF_10_RAW,SCSORF_01_DIR,SCSORF_02_DIR,SCSORF_03_DIR,SCSORF_04_DIR,SCSORF_05_DIR,SCSORF_06_DIR,SCSORF_07_DIR,SCSORF_08_DIR,SCSORF_09_DIR,SCSORF_10_DIR,SCSORF_RAW_NA,SCSORF_DIR_NA,SCSORF_DIRt
dfdftb1qqa,De acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,De acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,De acuerdo,De acuerdo,De acuerdo,Fuertemente de acuerdo,3,4,4,3,4,4,3,3,3,4,0,0,35
dfy45dn269,Fuertemente de acuerdo,De acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,En desacuerdo,Fuertemente de acuerdo,4,3,4,4,4,4,4,4,2,4,0,0,37
do5s3zc8zc,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,3,2,3,3,2,3,2,3,2,2,0,0,25
dr9o0bvodp,Fuertemente en desacuerdo,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,1,2,1,1,1,1,1,2,1,2,0,0,13
drjbxfnocl,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,1,1,1,2,1,1,2,3,3,2,0,0,17
dtz8zvtz46,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,3,3,3,3,3,3,3,2,2,2,0,0,27
duzqp3a9ce,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
dxl2qu337x,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,2,2,3,3,2,3,3,3,2,3,0,0,26
dxyz7l2sm1,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,2,2,2,2,1,2,2,1,1,1,0,0,16
dyr18o9tsw,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,De acuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,3,1,1,1,1,0,0,12
dzm6b2xp00,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,En desacuerdo,De acuerdo,2,3,3,3,3,4,4,4,2,3,0,0,31
e55neqglsc,De acuerdo,Fuertemente de acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,Fuertemente de acuerdo,De acuerdo,De acuerdo,De acuerdo,3,4,3,3,3,3,4,3,3,3,0,0,32
e64tas80wc,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,2,3,3,2,2,2,2,3,2,2,0,0,23
e7v5humdxt,En desacuerdo,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,2,2,1,2,2,1,1,2,2,2,0,0,17
e9bpshnfkr,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,2,1,1,0,0,11
e9g17x0rda,Fuertemente en desacuerdo,Fuertemente en desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,Fuertemente en desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,1,1,3,3,3,3,1,3,2,2,0,0,22
edah4wd5e0,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,2,1,1,1,1,2,1,2,1,1,0,0,13
efxsnhgqke,Fuertemente de acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,Fuertemente de acuerdo,De acuerdo,En desacuerdo,De acuerdo,4,3,3,3,3,3,4,3,2,3,0,0,31
egpkkkowxr,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
ekcbq410f5,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,2,1,1,1,1,1,2,2,1,1,0,0,13
ekkt4jpyh2,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,De acuerdo,De acuerdo,Fuertemente en desacuerdo,3,2,2,2,2,4,4,3,3,1,0,0,26
ekwrvg5dlk,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
elg88j2y6c,De acuerdo,En desacuerdo,De acuerdo,Fuertemente de acuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,3,2,3,4,2,3,3,2,2,2,0,0,26
eoy5mk1v9g,De acuerdo,En desacuerdo,En desacuerdo,De acuerdo,Fuertemente en desacuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,3,2,2,3,1,3,3,2,2,2,0,0,23
epe9h57e37,En desacuerdo,Fuertemente en desacuerdo,De acuerdo,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente de acuerdo,De acuerdo,Fuertemente en desacuerdo,2,1,3,2,1,1,1,4,3,1,0,0,19
epj9byy11m,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,3,3,3,3,3,3,3,3,2,3,0,0,29
er0fmd1z87,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,2,2,3,3,2,2,2,2,2,2,0,0,22
er60kdpzvh,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
esbk3akxrz,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,Fuertemente en desacuerdo,En desacuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,En desacuerdo,En desacuerdo,2,2,2,3,1,2,4,4,2,2,0,0,24
evcd8au9dx,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
evkf6wk7j5,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,2,1,1,1,1,1,1,1,1,1,0,0,11
exve2v5wr4,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,2,2,2,2,2,2,2,2,2,2,0,0,20
eyj2f1mq0e,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,2,3,2,2,3,2,3,2,2,2,0,0,23
ezuh0cps1f,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,2,1,1,2,2,2,2,2,2,2,0,0,18
f16uycggmv,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,3,2,3,3,2,3,3,3,3,3,0,0,28
f3pydvoql0,De acuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,En desacuerdo,Fuertemente en desacuerdo,3,1,2,2,1,1,1,1,2,1,0,0,15
f4b5u91mw4,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,3,2,3,3,3,3,2,3,3,3,0,0,28
f4o5ab6vlz,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,2,2,3,3,2,2,3,2,3,2,0,0,24
f5gym35phu,Fuertemente de acuerdo,En desacuerdo,De acuerdo,Fuertemente de acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,4,2,3,4,3,3,3,3,3,3,0,0,31
f70b74o5qq,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,Fuertemente en desacuerdo,2,2,2,2,1,2,2,1,2,1,0,0,17
f86g2rzrny,En desacuerdo,De acuerdo,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,2,3,2,1,1,3,3,3,2,2,0,0,22
fnah07zxbq,De acuerdo,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,3,2,2,3,2,3,3,2,3,3,0,0,26
fpvynjpsqe,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,3,3,3,3,2,2,3,2,2,2,0,0,25
fq2ols8cwv,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,3,3,2,2,2,3,3,3,2,3,0,0,26
fwwkhzkstn,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,En desacuerdo,Fuertemente de acuerdo,4,4,4,4,4,4,4,4,2,4,0,0,38
fzyjyrcsn3,De acuerdo,Fuertemente en desacuerdo,En desacuerdo,De acuerdo,Fuertemente en desacuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,3,1,2,3,1,3,3,3,2,2,0,0,23
g0wo5ajk5b,De acuerdo,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,3,2,2,3,2,3,3,2,3,2,0,0,25
g3njbgdykw,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
g3zkwp7n73,Fuertemente de acuerdo,De acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,4,3,4,4,4,4,4,4,4,4,0,0,39
g45o6flj2s,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
g4xnor0yas,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
g6spcaf8wv,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,2,2,2,2,2,2,2,2,2,2,0,0,20
g6vjnw73tw,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,2,2,2,2,2,3,1,1,2,2,0,0,19
g7euw58mwh,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
g7qgwwfohy,De acuerdo,En desacuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,En desacuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,De acuerdo,De acuerdo,3,2,4,4,2,4,4,4,3,3,0,0,33
g97h909eep,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,3,2,3,3,3,3,3,3,3,3,0,0,29
gdmlxo21sk,De acuerdo,Fuertemente en desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,Fuertemente en desacuerdo,De acuerdo,3,1,3,3,3,3,3,2,1,3,0,0,25
gg2g2qke5j,En desacuerdo,De acuerdo,Fuertemente de acuerdo,De acuerdo,En desacuerdo,De acuerdo,Fuertemente de acuerdo,En desacuerdo,Fuertemente en desacuerdo,De acuerdo,2,3,4,3,2,3,4,2,1,3,0,0,27
ggp4ezx3g0,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,En desacuerdo,2,2,3,3,2,3,3,1,1,2,0,0,22
gh6jxgnaq3,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,En desacuerdo,1,1,1,1,1,2,1,1,1,2,0,0,12
gh8km2pc07,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,2,1,2,2,2,3,3,2,1,1,0,0,19
gjj972bkls,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,2,1,2,2,1,2,3,3,3,2,0,0,21
glzbfqbqtn,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,2,2,3,3,2,3,3,2,3,2,0,0,25
go1w3x3ckw,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,2,1,1,0,0,11
gon98vvtlj,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,2,2,2,2,1,2,2,1,2,2,0,0,18
goxpkns1mn,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,Fuertemente en desacuerdo,2,1,2,2,1,2,3,2,2,1,0,0,18
gq3bavn9lt,De acuerdo,En desacuerdo,Fuertemente de acuerdo,De acuerdo,En desacuerdo,De acuerdo,Fuertemente de acuerdo,De acuerdo,De acuerdo,De acuerdo,3,2,4,3,2,3,4,3,3,3,0,0,30
gstpq0j9fp,En desacuerdo,Fuertemente en desacuerdo,De acuerdo,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,De acuerdo,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,2,1,3,2,1,1,3,2,1,2,0,0,18
gwzsrez709,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,2,1,1,2,1,2,2,2,1,1,0,0,15
h356uxob91,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
h3nddtuq7n,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,2,2,3,3,3,3,3,3,2,2,0,0,26
h5t9ttlzsb,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,En desacuerdo,De acuerdo,En desacuerdo,Fuertemente de acuerdo,En desacuerdo,De acuerdo,De acuerdo,4,4,4,2,3,2,4,2,3,3,0,0,31
h66jzl1e80,En desacuerdo,Fuertemente en desacuerdo,De acuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,De acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,2,1,3,1,1,3,4,4,1,1,0,0,21
h6r71xnpgv,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,2,2,2,2,1,2,2,3,2,2,0,0,20
hbzgwsfe8h,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,2,1,2,2,2,2,2,3,3,3,0,0,22
hcc6rl7pfp,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,3,3,2,2,2,2,2,2,3,3,0,0,24
hgur8r57qs,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,3,3,3,3,2,3,3,3,3,3,0,0,29
hht5uln9mu,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,Fuertemente en desacuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,2,3,3,3,1,2,3,3,3,3,0,0,26
hmorz3fnd5,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,3,2,3,3,2,3,3,3,3,2,0,0,27
hqdkmvcz8x,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,4,4,4,4,4,4,4,4,4,4,0,0,40
hvgj834ofc,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,Fuertemente en desacuerdo,De acuerdo,3,3,3,3,3,3,3,3,1,3,0,0,28
hypyj0h9ky,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,4,4,4,4,4,4,4,4,4,4,0,0,40
j1pslvrorj,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,3,2,3,3,3,3,3,3,3,2,0,0,28
j4jc1mpps7,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,De acuerdo,Fuertemente en desacuerdo,De acuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,3,1,3,1,1,0,0,14
j5391kkbac,De acuerdo,Fuertemente en desacuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,3,1,3,3,2,3,2,2,2,2,0,0,23
ja6s8ek1ss,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,Fuertemente en desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,2,2,3,2,1,3,2,2,2,2,0,0,21
jbke8qkcps,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
jbt2scrp04,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
jceynjqt1y,De acuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,En desacuerdo,Fuertemente en desacuerdo,3,1,1,1,1,1,1,1,2,1,0,0,13
jekpuvsstf,En desacuerdo,Fuertemente en desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,Fuertemente en desacuerdo,2,1,3,2,2,2,3,3,3,1,0,0,22
jjvc0lzsoa,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,3,2,2,2,2,3,3,2,2,2,0,0,23
jklmf61npr,De acuerdo,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,3,2,2,3,2,3,3,2,2,2,0,0,24
jlbrb5z1bz,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,2,2,2,2,2,2,2,2,2,2,0,0,20
jlx8csp50h,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,Fuertemente en desacuerdo,Fuertemente de acuerdo,4,4,4,4,3,3,3,3,1,4,0,0,33
jq4uuryace,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,2,1,1,1,1,1,1,1,1,1,0,0,11
jqgx1pthva,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,1,2,2,2,2,2,2,2,2,2,0,0,19
jsohwct8pd,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,2,2,2,2,2,2,2,1,2,2,0,0,19
jujo2j7qdq,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,3,2,2,2,2,2,3,2,3,2,0,0,23
jvbwzn1ws5,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,4,4,4,1,1,1,1,1,1,1,0,0,19
jvjgudxhbt,De acuerdo,De acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,En desacuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,En desacuerdo,En desacuerdo,De acuerdo,3,3,4,4,2,4,4,2,2,3,0,0,31
jx11xr4gfe,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
