id,AIM_01_RAW,AIM_02_RAW,AIM_03_RAW,AIM_04_RAW,AIM_05_RAW,AIM_06_RAW,AIM_07_RAW,AIM_08_RAW,AIM_09_RAW,AIM_10_RAW,AIM_01_DIR,AIM_02_DIR,AIM_03_DIR,AIM_04_DIR,AIM_05_DIR,AIM_06_DIR,AIM_07_DIR,AIM_08_DIR,AIM_09_DIR,AIM_10_DIR,AIM_RAW_NA,AIM_DIR_NA,AIM_TramoIngreso_DIRd,AIM_DIRt
961556598,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",1,Más de 1.916.000,NA,NA,NA,NA,NA,NA,10,8,1,7,NA,NA,NA,NA,NA,NA,6,6,7,ab
961857682,Media científico humanista o media técnico profesional incompleta; humanidades incompletas.,Trabajadores de los servicios y vendedores de comercio y mercados.,6,NA,NA,NA,NA,NA,Menos de 417 mil,NA,4,3,6,NA,NA,NA,NA,NA,1,NA,6,6,1,e
962075853,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",2,NA,1.786.000 – 3.113.000,NA,NA,NA,NA,NA,10,8,2,NA,6,NA,NA,NA,NA,NA,6,6,6,c1a
962091361,Universitaria incompleta (carreras de 4 o más años).,"Profesionales, científicos e intelectuales.",1,631 mil – 1.099.000,NA,NA,NA,NA,NA,NA,8,8,1,5,NA,NA,NA,NA,NA,NA,6,6,5,c1b
962199318,Media científico humanista o media técnico profesional completa; humanidades completas.,Trabajadores de los servicios y vendedores de comercio y mercados.,5,NA,NA,NA,NA,367 mil – 638 mil,NA,NA,5,3,5,NA,NA,NA,NA,2,NA,NA,6,6,2,d
9621v1e1yb,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",3,NA,NA,1.360.000 – 2.370.000,NA,NA,NA,NA,10,8,3,NA,NA,5,NA,NA,NA,NA,6,6,5,c1a
962251989,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",7,NA,NA,NA,NA,NA,NA,4.290.000 – 7.482.000,10,8,7,NA,NA,NA,NA,NA,NA,6,6,6,6,c1a
962353559,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",6,NA,NA,NA,NA,NA,Más de 6.717.000,NA,9,9,6,NA,NA,NA,NA,NA,7,NA,6,6,7,ab
962685946,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,Empleados de oficina públicos y privados.,5,NA,NA,NA,NA,367 mil – 638 mil,NA,NA,9,6,5,NA,NA,NA,NA,2,NA,NA,6,6,2,c3
963005044,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Profesionales, científicos e intelectuales.",3,NA,NA,2.371.000 – 4.135.000,NA,NA,NA,NA,9,8,3,NA,NA,6,NA,NA,NA,NA,6,6,6,c1a
963014846,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Profesionales, científicos e intelectuales.",2,NA,1.786.000 – 3.113.000,NA,NA,NA,NA,NA,9,8,2,NA,6,NA,NA,NA,NA,NA,6,6,6,c1a
963066829,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Profesionales, científicos e intelectuales.",4,NA,NA,NA,2.900.000 – 5.057.000,NA,NA,NA,9,8,4,NA,NA,NA,6,NA,NA,NA,6,6,6,c1a
963108434,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,Trabajadores de los servicios y vendedores de comercio y mercados.,5,NA,NA,NA,NA,1.115.000 mil – 1.943.000,NA,NA,9,3,5,NA,NA,NA,NA,4,NA,NA,6,6,4,c2
963189418,Media científico humanista o media técnico profesional completa; humanidades completas.,Operadores de instalaciones y máquinas y montadores / conductores de vehículos.,5,NA,NA,NA,NA,639 mil – 1.114.000 mil,NA,NA,5,5,5,NA,NA,NA,NA,3,NA,NA,6,6,3,c3
963264611,Media científico humanista o media técnico profesional incompleta; humanidades incompletas.,"Trabajadores no calificados en ventas y servicios, peones agropecuarios, forestales, construcción, etc.",7,NA,NA,NA,NA,NA,NA,Menos de 464 mil,4,1,7,NA,NA,NA,NA,NA,NA,1,6,6,1,e
963337862,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",5,NA,NA,NA,NA,3.3980.000 – 5.912.000,NA,NA,9,9,5,NA,NA,NA,NA,6,NA,NA,6,6,6,c1a
963733527,Media científico humanista o media técnico profesional completa; humanidades completas.,Técnicos y profesionales de nivel medio (incluye hasta suboficiales FFAA y Carabineros).,3,NA,NA,447 mil – 779 mil,NA,NA,NA,NA,5,7,3,NA,NA,3,NA,NA,NA,NA,6,6,3,c3
964310185,Media científico humanista o media técnico profesional completa; humanidades completas.,Empleados de oficina públicos y privados.,2,NA,587 mil – 1.023.000,NA,NA,NA,NA,NA,5,6,2,NA,4,NA,NA,NA,NA,NA,6,6,4,c3
964496134,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",3,NA,NA,Más de 4.135.000,NA,NA,NA,NA,10,8,3,NA,NA,7,NA,NA,NA,NA,6,6,7,ab
964979193,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",5,NA,NA,NA,NA,3.3980.000 – 5.912.000,NA,NA,9,9,5,NA,NA,NA,NA,6,NA,NA,6,6,6,c1a
965155738,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Profesionales, científicos e intelectuales.",4,NA,NA,NA,1.663.000 – 2.899.000,NA,NA,NA,9,8,4,NA,NA,NA,5,NA,NA,NA,6,6,5,c1a
965289303,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,Empleados de oficina públicos y privados.,6,NA,NA,NA,NA,NA,726 mil – 1.265.000 mil,NA,9,6,6,NA,NA,NA,NA,NA,3,NA,6,6,3,c2
965315469,Instituto técnico (CFT) o instituto profesional incompleto (carreras de 1 a 3 años).,"Otros grupos no identificados (incluye rentistas, personas en situación de discapacidad, etc.)",2,NA,194 mil – 336 mil,NA,NA,NA,NA,NA,6,10,2,NA,2,NA,NA,NA,NA,NA,6,6,2,d
965472365,Media científico humanista o media técnico profesional completa; humanidades completas.,Empleados de oficina públicos y privados.,3,NA,NA,257 mil – 446 mil,NA,NA,NA,NA,5,6,3,NA,NA,2,NA,NA,NA,NA,6,6,2,d
965637951,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Profesionales, científicos e intelectuales.",4,NA,NA,NA,954 mil – 1.662.000,NA,NA,NA,9,8,4,NA,NA,NA,4,NA,NA,NA,6,6,4,c1b
965706196,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Profesionales, científicos e intelectuales.",3,NA,NA,2.371.000 – 4.135.000,NA,NA,NA,NA,9,8,3,NA,NA,6,NA,NA,NA,NA,6,6,6,c1a
965733370,Instituto técnico (CFT) o instituto profesional completo (carreras de 1 a 3 años); hasta suboficial de FFAA y Carabineros.,Agricultores y trabajadores calificados agropecuarios y pesqueros.,6,NA,NA,NA,NA,NA,3.851.000 – 6.717.000,NA,7,4,6,NA,NA,NA,NA,NA,6,NA,6,6,6,c1b
965775003,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",3,NA,NA,NS/NR,NA,NA,NA,NA,9,9,3,NA,NA,99,NA,NA,NA,NA,6,6,99,NA
965936930,"Postgrado (postítulo, master, magíster, doctor).",Empleados de oficina públicos y privados.,2,NA,1.024.000 – 1.785.000,NA,NA,NA,NA,NA,10,6,2,NA,5,NA,NA,NA,NA,NA,6,6,5,c1b
965951483,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",5,NA,NA,NA,NA,3.3980.000 – 5.912.000,NA,NA,10,8,5,NA,NA,NA,NA,6,NA,NA,6,6,6,c1a
966060611,Instituto técnico (CFT) o instituto profesional completo (carreras de 1 a 3 años); hasta suboficial de FFAA y Carabineros.,Empleados de oficina públicos y privados.,4,NA,NA,NA,1.663.000 – 2.899.000,NA,NA,NA,7,6,4,NA,NA,NA,5,NA,NA,NA,6,6,5,c2
966171814,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",5,NA,NA,NA,NA,Más de 5.912.000,NA,NA,9,9,5,NA,NA,NA,NA,7,NA,NA,6,6,7,ab
966192709,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Profesionales, científicos e intelectuales.",6,NA,NA,NA,NA,NA,1.266.000 mil – 2.207.000,NA,9,8,6,NA,NA,NA,NA,NA,4,NA,6,6,4,c1b
966249306,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",4,NA,NA,NA,954 mil – 1.662.000,NA,NA,NA,10,8,4,NA,NA,NA,4,NA,NA,NA,6,6,4,c1b
966386225,"Postgrado (postítulo, master, magíster, doctor).",Empleados de oficina públicos y privados.,6,NA,NA,NA,NA,NA,NS/NR,NA,10,6,6,NA,NA,NA,NA,NA,99,NA,6,6,99,NA
966532619,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",4,NA,NA,NA,Más de 5.057.000,NA,NA,NA,10,8,4,NA,NA,NA,7,NA,NA,NA,6,6,7,ab
966611630,Universitaria incompleta (carreras de 4 o más años).,"Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",3,NA,NA,Más de 4.135.000,NA,NA,NA,NA,8,9,3,NA,NA,7,NA,NA,NA,NA,6,6,7,c1a
966667779,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Profesionales, científicos e intelectuales.",3,NA,NA,2.371.000 – 4.135.000,NA,NA,NA,NA,9,8,3,NA,NA,6,NA,NA,NA,NA,6,6,6,c1a
966684403,Instituto técnico (CFT) o instituto profesional incompleto (carreras de 1 a 3 años).,"Trabajadores no calificados en ventas y servicios, peones agropecuarios, forestales, construcción, etc.",7,NA,NA,NA,NA,NA,NA,Más de 7.482.000,6,1,7,NA,NA,NA,NA,NA,NA,7,6,6,7,c1b
966721610,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Profesionales, científicos e intelectuales.",5,NA,NA,NA,NA,1.944.000 – 3.389.000,NA,NA,9,8,5,NA,NA,NA,NA,5,NA,NA,6,6,5,c1a
966786111,Instituto técnico (CFT) o instituto profesional incompleto (carreras de 1 a 3 años).,Operadores de instalaciones y máquinas y montadores / conductores de vehículos.,4,NA,NA,NA,314 mil – 546 mil,NA,NA,NA,6,5,4,NA,NA,NA,2,NA,NA,NA,6,6,2,d
966874272,Universitaria incompleta (carreras de 4 o más años).,"Profesionales, científicos e intelectuales.",5,NA,NA,NA,NA,NS/NR,NA,NA,8,8,5,NA,NA,NA,NA,99,NA,NA,6,6,99,NA
966885479,Media científico humanista o media técnico profesional completa; humanidades completas.,Empleados de oficina públicos y privados.,2,NA,194 mil – 336 mil,NA,NA,NA,NA,NA,5,6,2,NA,2,NA,NA,NA,NA,NA,6,6,2,d
966999580,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",5,NA,NA,NA,NA,Más de 5.912.000,NA,NA,10,8,5,NA,NA,NA,NA,7,NA,NA,6,6,7,ab
967283891,"Postgrado (postítulo, master, magíster, doctor).",Empleados de oficina públicos y privados.,2,NA,1.024.000 – 1.785.000,NA,NA,NA,NA,NA,10,6,2,NA,5,NA,NA,NA,NA,NA,6,6,5,c1b
967665449,"Postgrado (postítulo, master, magíster, doctor).","Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",5,NA,NA,NA,NA,1.944.000 – 3.389.000,NA,NA,10,9,5,NA,NA,NA,NA,5,NA,NA,6,6,5,c1a
967766396,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,Empleados de oficina públicos y privados.,5,NA,NA,NA,NA,1.115.000 mil – 1.943.000,NA,NA,9,6,5,NA,NA,NA,NA,4,NA,NA,6,6,4,c2
968051734,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Profesionales, científicos e intelectuales.",2,NA,1.786.000 – 3.113.000,NA,NA,NA,NA,NA,9,8,2,NA,6,NA,NA,NA,NA,NA,6,6,6,c1a
968072498,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",2,NA,1.786.000 – 3.113.000,NA,NA,NA,NA,NA,10,8,2,NA,6,NA,NA,NA,NA,NA,6,6,6,c1a
968119664,"Postgrado (postítulo, master, magíster, doctor).","Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",5,NA,NA,NA,NA,1.944.000 – 3.389.000,NA,NA,10,9,5,NA,NA,NA,NA,5,NA,NA,6,6,5,c1a
968305578,Instituto técnico (CFT) o instituto profesional completo (carreras de 1 a 3 años); hasta suboficial de FFAA y Carabineros.,Técnicos y profesionales de nivel medio (incluye hasta suboficiales FFAA y Carabineros).,4,NA,NA,NA,547 mil – 953 mil,NA,NA,NA,7,7,4,NA,NA,NA,3,NA,NA,NA,6,6,3,c3
968421188,"Postgrado (postítulo, master, magíster, doctor).","Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",5,NA,NA,NA,NA,639 mil – 1.114.000 mil,NA,NA,10,9,5,NA,NA,NA,NA,3,NA,NA,6,6,3,c2
968459984,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Profesionales, científicos e intelectuales.",3,NA,NA,Más de 4.135.000,NA,NA,NA,NA,9,8,3,NA,NA,7,NA,NA,NA,NA,6,6,7,ab
969199723,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Profesionales, científicos e intelectuales.",3,NA,NA,NS/NR,NA,NA,NA,NA,9,8,3,NA,NA,99,NA,NA,NA,NA,6,6,99,NA
96a68p4kqg,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",5,NA,NA,NA,NA,3.3980.000 – 5.912.000,NA,NA,10,8,5,NA,NA,NA,NA,6,NA,NA,6,6,6,c1a
96beuwymn8,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",4,NA,NA,NA,1.663.000 – 2.899.000,NA,NA,NA,10,8,4,NA,NA,NA,5,NA,NA,NA,6,6,5,c1a
96f2f0fpol,Instituto técnico (CFT) o instituto profesional completo (carreras de 1 a 3 años); hasta suboficial de FFAA y Carabineros.,"Otros grupos no identificados (incluye rentistas, personas en situación de discapacidad, etc.)",3,NA,NA,1.360.000 – 2.370.000,NA,NA,NA,NA,7,10,3,NA,NA,5,NA,NA,NA,NA,6,6,5,c2
971085234,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",4,NA,NA,NA,547 mil – 953 mil,NA,NA,NA,10,8,4,NA,NA,NA,3,NA,NA,NA,6,6,3,c2
971085541,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",3,NA,NA,1.360.000 – 2.370.000,NA,NA,NA,NA,10,8,3,NA,NA,5,NA,NA,NA,NA,6,6,5,c1a
971369288,"Postgrado (postítulo, master, magíster, doctor).","Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",4,NA,NA,NA,NS/NR,NA,NA,NA,10,9,4,NA,NA,NA,99,NA,NA,NA,6,6,99,NA
971448209,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,Empleados de oficina públicos y privados.,4,NA,NA,NA,1.663.000 – 2.899.000,NA,NA,NA,9,6,4,NA,NA,NA,5,NA,NA,NA,6,6,5,c1b
972089420,Media científico humanista o media técnico profesional completa; humanidades completas.,"Obreros, operarios y artesanos de artes mecánicas y de otros oficios.",4,NA,NA,NA,Menos de 314 mil,NA,NA,NA,5,2,4,NA,NA,NA,1,NA,NA,NA,6,6,1,e
972116430,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",3,NA,NA,NS/NR,NA,NA,NA,NA,9,9,3,NA,NA,99,NA,NA,NA,NA,6,6,99,NA
972461403,Básica incompleta; primaria o preparatoria incompleta.,Agricultores y trabajadores calificados agropecuarios y pesqueros.,3,NA,NA,257 mil – 446 mil,NA,NA,NA,NA,2,4,3,NA,NA,2,NA,NA,NA,NA,6,6,2,d
972739967,Básica incompleta; primaria o preparatoria incompleta.,"Otros grupos no identificados (incluye rentistas, personas en situación de discapacidad, etc.)",4,NA,NA,NA,Menos de 314 mil,NA,NA,NA,2,10,4,NA,NA,NA,1,NA,NA,NA,6,6,1,e
972797829,Media científico humanista o media técnico profesional completa; humanidades completas.,Empleados de oficina públicos y privados.,2,NA,337 mil – 586 mil,NA,NA,NA,NA,NA,5,6,2,NA,3,NA,NA,NA,NA,NA,6,6,3,c3
972833496,Instituto técnico (CFT) o instituto profesional completo (carreras de 1 a 3 años); hasta suboficial de FFAA y Carabineros.,Técnicos y profesionales de nivel medio (incluye hasta suboficiales FFAA y Carabineros).,5,NA,NA,NA,NA,639 mil – 1.114.000 mil,NA,NA,7,7,5,NA,NA,NA,NA,3,NA,NA,6,6,3,c3
972952734,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",5,NA,NA,NA,NA,NS/NR,NA,NA,10,8,5,NA,NA,NA,NA,99,NA,NA,6,6,99,NA
973348154,Instituto técnico (CFT) o instituto profesional incompleto (carreras de 1 a 3 años).,"Obreros, operarios y artesanos de artes mecánicas y de otros oficios.",5,NA,NA,NA,NA,367 mil – 638 mil,NA,NA,6,2,5,NA,NA,NA,NA,2,NA,NA,6,6,2,d
973390448,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",4,NA,NA,NA,2.900.000 – 5.057.000,NA,NA,NA,9,9,4,NA,NA,NA,6,NA,NA,NA,6,6,6,c1a
973397482,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,Empleados de oficina públicos y privados.,3,NA,NA,2.371.000 – 4.135.000,NA,NA,NA,NA,9,6,3,NA,NA,6,NA,NA,NA,NA,6,6,6,c1b
973487560,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",4,NA,NA,NA,1.663.000 – 2.899.000,NA,NA,NA,10,8,4,NA,NA,NA,5,NA,NA,NA,6,6,5,c1a
973658872,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Profesionales, científicos e intelectuales.",4,NA,NA,NA,1.663.000 – 2.899.000,NA,NA,NA,9,8,4,NA,NA,NA,5,NA,NA,NA,6,6,5,c1a
973877425,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",2,NA,1.786.000 – 3.113.000,NA,NA,NA,NA,NA,10,8,2,NA,6,NA,NA,NA,NA,NA,6,6,6,c1a
973887671,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Profesionales, científicos e intelectuales.",4,NA,NA,NA,547 mil – 953 mil,NA,NA,NA,9,8,4,NA,NA,NA,3,NA,NA,NA,6,6,3,c2
973968807,Media científico humanista o media técnico profesional incompleta; humanidades incompletas.,Trabajadores de los servicios y vendedores de comercio y mercados.,3,NA,NA,447 mil – 779 mil,NA,NA,NA,NA,4,3,3,NA,NA,3,NA,NA,NA,NA,6,6,3,c3
974034193,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Profesionales, científicos e intelectuales.",3,NA,NA,780 mil – 1.359.000,NA,NA,NA,NA,9,8,3,NA,NA,4,NA,NA,NA,NA,6,6,4,c1b
974119745,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,Técnicos y profesionales de nivel medio (incluye hasta suboficiales FFAA y Carabineros).,3,NA,NA,780 mil – 1.359.000,NA,NA,NA,NA,9,7,3,NA,NA,4,NA,NA,NA,NA,6,6,4,c2
